CNPJ;Razao_Social;REG_ANS;Trimestre;Ano;ValorDespesas
56727134000163.0;UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO;303267;2;2025;222898873,57221927893,4984675144,6584675144,652093087,036815302,361861,824018216,94225612,0720988940,281666341,077389656,51469,683550000,32165463,2318266259,45410097,674871270,121351855,7173001,9312657617,413236,864781,0913479440,8630182,24163,5313915184,5213915184,524842,530705,139473,5524368685,44542906,681676145,0956,1998271,580508,224221064,29278485,631215900,77727791,71138796,054163613,4992019176,9892019176,987055627,2822325930,5162,4310576829,94760486,3752364822,6750305,8730810524,3930810524,39498545,062717232,591422260,64150092,6927722975,85507862,95507862,9522787,1886245,3219,9646616,022285,01349909,4600000970980,08970980,08970980,08970980,08970980,08900622,0970357,99337485,13337485,13000001574309,531574309,531574309,531595288,531012881,51328994,5398775,96585111,0225022414,2815859650,3815270315,85589334,532511984,7
56727134000163.0;UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO;303267;3;2025;962111,7911003,88247001,92704105,9924696766,9316719791,8715983066,43736725,442627149,06312791,14312791,14349466221,52347635099,95132862538,4132862538,43151209,0310546474,112371,296288468,74333172,6432678509,952598124,2912595282,173050,215874535,22253806,7430208150,53647353,616499073,811920515,3986662,4618908627,9118680,2286669,4420421210,2248852,793422,0318617,865750,5821026231,2921026231,295504,748233,2813400,31378107060,67804783,842809642,556,11609310,32120694,616399793,52386788,921747294,71052315,24197916,676129229,6713,5451,061396,53143544223,76143544223,7610576710,235526511,4831,220000016189942,85968960,6881895203,0265484,72913,3549576946,649576946,6833944,864257994,912425736,49160131,1544392822,2625159,9625159,966927,62101691,942957147,122573,6396790,62000001831121,571831121,571831121,571831121,571831121,571613372,67217748,91292959,091292959,091292959,091329887,28
85377174000120.0;UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA;303356;1;2025;15219823,7615219823,7615219823,7617175862,711347976,8301347976,8314370832,9618826853,81174238331403020,811189,751189,759813075,16120297038,66122996464,3826473918,0626473918,061028297,237851624,881107959,6205105,8221531738427857,592153644,53358809,127507,595735093,8424779,31157979,064136,59666,88166431,4923284,4124483951,922188,878448790,81145902,6778090236,3678090236,363458797,5119408135,133208520,82798951,1155557155,6974,5920569,3358520025,1617797891,4917797891,49520875,284179050,09809743,6828849,8614831467,58133,35135609,5239743,41239743,41183086,91140055256,5394675,06394675,06562,63160067,44986,38468438,21344,25-2699425,72-2699425,72-2699425,72-2699425,72-2485455,62-2377734,36-107721,26-191534,35-183654,75-7879,6-22435,75-21790,89-644,86168078,44168078,4411601,0211601,02625,94625,9400000
85377174000120.0;UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA;303356;2;2025;1696,51285285,51603,65981317,83344,25-6113233,45-6113233,45-6113233,45-6113233,45-5610736,22-5582420,09-28316,13-450884,18-452294,041409,86-51613,05-55066,873453,82699494,92699494,9252872,0152872,013528,973528,97250798498,49256911731,9457751673,4557751673,452422574,9916185799,992299801,67362033,7147508213,96775769,344840291,27597176,2837105,5212414146,0355332,2250558,428973,551479,76441870,8959234,3351437611,898282,3419270860,06384781,62162129132,11162129132,116826986,2337478289,636218310,981592527,01117117471,274,5969583,41122643848,7635656105,535656105,51114805,39455960,412174166,4589856,7928086281,3791,251673,99455219,82397286,42397286,423350222025,3626167,26145093,8650977534,46977534,461189,7511341578,3216194581,216194581,216194581,218247621,091465995,1501465995,1514662521,0615413046,08139172321495814,081189,7500000
85377174000120.0;UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA;303356;3;2025;000003696353,1525093,5676394358,111149788,37490960,78808886,7649863,9619600193,3680338,5330239,6714020,72910,89655284,13104705,8979571267,0111829,1932067685,69611661,13252798686,87252798686,8710442427,4458253916,4910420019,632434488,23183790162,5374,59129146,0219241727256677834,7256677834,721581578,3915336836,333509317,71161910,2443915241,1591,252249,48861601,49550078,33550078,333350251085,8188949,98550204941,041107,8410401478680,371478680,375617,8377471,869797,461458373,371377,87-5474651,56-5474651,56-5474651,56-5474651,56-5033124,67-5172592,27139467,6-406906,36-42130614399,64-34620,53-44231,739611,2757831,96757831,9620064,9820064,98-4104,36-4104,36398578039,15404052690,7192547410,4292547410,423907107,6925298647,011592759,5715644,351577115,2219207479,5816051627,97143688831682744,972223,372223,3712411510,1216616410,6716616410,6716616410,6718855248,56
62638374000194.0;CENTRO TRASMONTANO DE SAO PAULO;303623;1;2025;15742983,610579721,98783560,854379700,7734662545,7811528827,2410674206,57854620,674944972,3617599633185009,36192029482,97191768976,4460256283,2960256283,291626219,3246160143,5713748223,981310000001310000007416469,8496491320,5427092209,62512693,15512693,15512693,15260506,53260506,53260506,53260506,53260506,53241464,4119042,12
62638374000194.0;CENTRO TRASMONTANO DE SAO PAULO;303623;2;2025;397267913,01395637778,24124429281,89124429281,893004568,895423328,6529036332,4227000000027000000014669452,2197227716,2458102831,561208496,351208496,351208496,351630134,771630134,771630134,771630134,771630134,771764594,48-134459,7115225715225715225715225715984945,2210497829,21667850,154819265,8635332592,6112898455,4812197336,64701118,844618287,581433278,223185009,36
62638374000194.0;CENTRO TRASMONTANO DE SAO PAULO;303623;3;2025;382067,97382067,97382067,97382067,9716357334,1811044885,09667850,154644598,9433551058,5612722362,3412005805,58716556,764473546,011288536,653185009,36609816851,75608362810,12191080830,7191080830,74580917,97146268407,6345118393,5741500000041500000022357434303346813,8789295752,132281979,422281979,422281979,421454041,631454041,631454041,631454041,631454041,631573063,42-119021,79
64924095000112.0;SERMED-SAÚDE LTDA.;303739;1;2025;1094971,31733068,79102404,4259498,1215547931,564954894,994767786,39187108,62353542,8478900,222274642,62735857,77735857,7749698090,1849578200,1642032011,5942032011,594929425,746520463,081575409,234470307,79171276,3428412274,29887942,86887942,862966,0411671,3213911,848291,786890,48844211,42270137,342270137,34215125,61265440,6115358,09203149,754536,641466526,6581381,7881381,7814107,6325364,5700022079,651283084654,9484654,94023171,73329416,77070224,154222071,654222071,65564814,02940634,56079,68474470,0640,732236032,66119890,02119890,02119890,02119890,02119890,0261611,358278,7225865,125865,125865,137137,25735887,77
64924095000112.0;SERMED-SAÚDE LTDA.;303739;2;2025;1861750,2213850,811083544,151885,544378795,49267173,35267173,35267173,35267173,35267173,35254104,1213069,232333899,8653299,122280600,74743664,92743664,92102694500,88102427327,5386690315,7586690315,759917038,513744466,363420675,189424335,26377558,7158434729,072048935,212048935,214440,3827632,4329304,2116332,7313836,231957389,234715986,864715986,86429493,86561098,46246117,91411053,0211991,923056231,69181368,78181368,7814907,6393698,5700039144,652661868608,2168608,2113234,0639901,36959,5127720,340161937,358722112,728722112,721382286,5131104,2931104,2931104,2956443,7743664,921048573,39662798,7102404,4283370,2915660414,945102178,324960279,21141899,11
64924095000112.0;SERMED-SAÚDE LTDA.;303739;3;2025;157841647,66154624149,05129902239,68129902239,6814743916,8620656993,985159383,7614475020,54540956,9387697771,53298109,213298109,215186,5344201,3546522,2523899,6423433,853154865,596943293,116943293,11667833,98816551,27342887,53609904,9718986,734487128,63246702,24246702,2433932,63105538,5700048445,7151785,4163284,18163284,1818990,2257253,911375,5739774,170233904,0214070520,6314070520,632271328,923055031,3234924,021895295,921947,846811992,613217498,613217498,613217498,613217498,613217498,612748009,7469488,911164958,5719139,57102404,4343414,5314565972,658052503,587454184,79598318,792308298,7627698,022280600,74782749,64782749,6441484,3941484,3941484,3970914,63782749,64
2687852000124.0;UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO;303844;1;2025;468412,61468412,61468412,61746906,87668275,8250954,79617321,032599152,945191284,885023929,55167355,33256314,169357,439357,439999084,139939041,495308286,885308286,88671072,15741894,541318355,931156257,681217924,891605816,89150932,3689805,34247382,972049416,622349298,77388619,03304343,65304343,6521500,8837656,3938500,9260519,2180380,8976284,017311,1614635,721604,041718406,451718406,45898205,01462633,59748003,21450443,522589077,242589077,24336848,53407722,85358516,12224104,3553781,09325655,487159,29177395,2222065,3518927,2718927,279257,273770590060042,6460042,6460042,6460042,6460042,6467781,66-7739,0200000
2687852000124.0;UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO;303844;2;2025;54924,254924,222115733,4922035269,3110802568,1110802568,111419169,381717817,75580422,9580422,9876154,48622811,450622811,453083024,775211706,425107398,92104307,5300768,75580422,9000002578915,762352631,162532962,283276825,07303790,62218164,57444934,024331664,14946960,93986066,94601880,3601880,335040,0470212,8874920,32106974,35210867,07121143,5928021224,4823167,652278,143721685,983721685,985502201821059,24945122,891674374,38330951316,966877417,776877417,77923232,34782921,021103854,33820664,731266126,431160695,46219788,2318793,41649642,1531717,1531717,1517247,155840863080464,1880464,1880464,1880464,1880464,18151251,03-70786,8517411,0417411,04
2687852000124.0;UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO;303844;3;2025;11483881,3511483881,351309620,661207663,582242842,091403760,991886213,22383097,78303414,78502914,51833430,0447153,6547153,6525398,65120259730130533,02130533,02130533,02130533,02130533,02203735,63-73202,6117411,0417411,04653256,71653256,712921293,615261775,265159883,52101891,74159780,784620746207568027,67568027,67568027,67905639,130000034922295,7634791762,7416724928,8316724928,832301786,912784108,664150047,463707816,073918953,474980767,52492992,85331357,29822834,996715107,127392465,151543072,5883296,42883296,4261348,71111459,9121552,97158135,68279468,68175150,5628027779,9627839,12551,795652502,495652502,495502202732470,591366065,762611524,163301430125,64
4201372000137.0;UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO;303976;1;2025;3700837,7618292114,2781902326,8281902326,82414457,9260344708,4113295869,581592,9418181605,151413456,236177989,4523850287,0623850287,0670665,7411469735,716851111,855951084,650898263,751190634,091098007,851098007,85900360513,45427146,24309448,161077282,211077282,211077282,213634,023634,023634,024147670,384147670,384147670,384147670,384147670,384210244,78-62574,4151198,08000008036874,958036874,952116498,142897453,45920376,815920376,818481646,845799378,33406607,642275660,87109561224,57120927882,49118898083,322029799,17466151,394314814,161375209,882939604,28177820,38177820,38376347317,08372199646,7264268108,74264268108,74616762,49187814712,0139242595,6410000,3460202255,32
4201372000137.0;UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO;303976;2;2025;9027055,195984029,18406607,642636418,37121984629,94116525942,55114409913,872116028,681180170,954213162,251273557,972939604,28188134,54188134,5400000508129764,182271862,432662211,262662211,269001444969,21553300,15663041,92087163,622087163,622311308,265548,025548,025548,02-243955,4-243955,4-243955,4-243955,4-243955,4-277924,6733969,2714168384,558337215,178337215,172348104,573359588,865989110,65989110,6755713367,14755957322,54527368551,84527368551,841312398,66376695909,4577691258,09119625,48116923997,127371985,5534061217,13176553556,66176553556,66927341,63133145112,3926053233,813882,6439146187,121165299,1810818054,347280291,1447280291,14177955,4222701427,8512991779,4913056346,45
4201372000137.0;UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO;303976;3;2025;8103521,518103521,512432372,692657345,745671148,825671148,82000001139055607,541143873444,43781861425,92781861425,922489962,52558488037,5116356828,36136400,99172289593,9811217596,1645213465,18273480508,63273480508,631345471,45205068533,6439691946,9712455,4359179850,341724833,6115950398,9380642154,3980642154,39255793,0936070415,9423762502,7422167002,81508267029,413730753,454809386,144809386,149003007342,66671198,751129544,734003074421,333074421,333298565,975548,025548,025548,02-4817836,89-4817836,89-4817836,89-4817836,89-4817836,89-5487646,57669809,6820616129,799536044,266541465,57406607,642587971,05123774290,86111898125,69109200191,972697933,721982009,624111510,341171906,062939604,28242069,91242069,91
16921561000163.0;UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.;304051;1;2025;973842,81973842,81973842,817770173,963551701452026,912433028,552470114,5438149388,9714050818,0112063476,441987341,579373606,546583499,65833559,78749939,8225637777,0734531969,921148782,8421148782,847505,89377910,76228942,622128156,9843521,422242832,022071574,6512739475,52660,88853011,074261831,591278013,336237629,63440,961577992,231577992,23969,35496278,5145695,21038578,510147265,1610147265,16108464,361010138,83660094,4605414316,51907841,4921170,71598000,91598000,91250144,99333894,79519,64112012321,491059928,761059928,76692796,6715245,1181540,4497154,9500396,04-8894192,83-8894192,83-8894192,83-8894192,83-8894192,83-8392035,16-502157,67
16921561000163.0;UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.;304051;2;2025;59146901,3669358481,3942257622,1142257622,1114924,68761957,86327847,184168867,3974906,714706438,293796743,9425091758,332660,881992082,119618228,42437804,5418612429641,43495,443469406,693469406,693028,621135537,6999808,622235119,0920523874,9820523874,98125731,162124629,27141243,5010772365,371929575,5556880,521253620,681253620,68464269,27713644,414650,3927609,8643446,751853956,931853956,931258347,2415245,11134292,84181479,05551,54937639,32-10211580,03-10211580,03-10211580,03-10211580,03-10211580,03-9871136,95-340443,0810062399,415969951,965677777,31292174,651357323,771357323,771357323,779641609,366990865,171842088,872501175,712647600,5937852781,1112733430,8110584374,652149056,16
16921561000163.0;UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.;304051;3;2025;5919068,245625362,49293705,7590181493,75101207229,9861300630,1561300630,1521196,951146833,44420213,965964809,988062,927060378,985123110,8836316649,533046,643271571,2612680934,573896739,477220514,381683909,052919814,032616791,337417916,2611919274,619839437,432079837,1810127411,67728552,74728552,74728552,7410535970,6418618292877,7495,445660190,125660190,126565,041862188,11160596,143634958,5229515414,7529515414,75210841,663155339,110120571,76016424627,212505344,44251067,442147206,362147206,36850004,881074486,968106,21161184,8653423,452583788,62583788,61574920,8715245,11194184,87240480,49551,541540772,38-11025736,23-11025736,23-11025736,23-11025736,23-11025736,23-10616074,17-409662,06
50368034000101.0;UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO;304123;1;2025;198238,50198238,53380135,644289514,944127258,35162256,591047629,8390893,85390893,8512214557,3812037275,835150745,385150745,385752,47595031,2749742,7268017,46254185,392656,06760639,41141845,021150688,042196703,1123267,2284043,1349842,072219438,2610685,5357452,0241529,692663946,832897965,042897965,043396,41653671,0649933,961081117,31094479,1312852,3347506,5723874,463945205,993945205,993825,971225299,017587,34455825,59380480,19265,95602871,6210575,67736674,96585826,843534701,361547,272308,8428,7143359,4243359,4211759,69919,8221680177281,55177281,55177281,55177281,55177281,55177281,55
50368034000101.0;UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO;304123;2;2025;25249570,8125952268,3212049370,2712049370,2710786,791013964,1595472,941064383,411501038,14155,512409791,66296094,852275140,864038516,9846922,08180740,66111430,033743563,6319294,39108617,0781995,614878494,26315224,26315224,27157,171328061,4473742,752448847,572503405,0424210,2699170,8656249,597205360,577205360,576554,322245078,0218860,98911908,94805708,29265,951023253,5148033,881422009,17857113,131207503395,92503395,923152771,983409535,883287146,93122388,951166501,28348170,79348170,797987,095590,88455,775677,821835,4851753,2951753,2912659,613879,7325213,96330559,99330559,99330559,99-702697,51-702697,51-702697,51-702697,51-702697,51-702697,51
